Category,Product URL,is_processed
Beverage,https://www.metro-markets.com/product/Lipton-Lemon-Flavoured-Ice-Tea---500Ml/21494,False
Beverage,https://www.metro-markets.com/product/Lipton-Ice-Tea-Peach-Bottle-500Ml/21495,False
Beverage,https://www.metro-markets.com/product/Schweppes-Club-Soda-Pet---950-Ml/21499,False
Beverage,https://www.metro-markets.com/product/Schweppes-Tonic-Water---950-Ml/21500,False
Beverage,https://www.metro-markets.com/product/Schweppes-Tonic-Water---250Ml/21504,False
Beverage,https://www.metro-markets.com/product/Schweppes-Club-Soda-Can---250Ml/21505,False
Beverage,https://www.metro-markets.com/product/Schweppes-Malt-Pineapple-Soda---300Ml/21507,False
Beverage,https://www.metro-markets.com/product/Barbican-Pomegranate-Malt-Drink-330Ml/21512,False
Beverage,https://www.metro-markets.com/product/Lipton-Lemon-Flavored-Ice-Tea---330Ml/21533,False
Beverage,https://www.metro-markets.com/product/Schweppes-Malt-Peach-Soda-Can-300Ml/21543,False
Beverage,https://www.metro-markets.com/product/Schweppes-Pomegranate-Soda-Can---300Ml/21546,False
Beverage,https://www.metro-markets.com/product/Schweppes-Tangerine-Soda---250Ml/21547,False
Beverage,https://www.metro-markets.com/product/Schweppes-Pomegranate-Soda---250Ml/21548,False
Beverage,https://www.metro-markets.com/product/Schweppes-Gold-Malt-Peach-Soda---250Ml/21558,False
Beverage,https://www.metro-markets.com/product/Schweppes-Gold-Malt-Pineapple-Soda-250Ml/21559,False
Beverage,https://www.metro-markets.com/product/Schweppes-Pomegranate-Soda---950-Ml/21562,False
Beverage,https://www.metro-markets.com/product/Barbican-Original-Malt-Can-250Ml/21570,False
Beverage,https://www.metro-markets.com/product/Barbican-Apple-Malt-Can-250Ml/21571,False
Beverage,https://www.metro-markets.com/product/Barbican-Pomegranate-Malt-Drink-Can-250M/21573,False
Beverage,https://www.metro-markets.com/product/Schweppes-Gold-Malt-Pineapple-Soda-950-M/21574,False
Beverage,https://www.metro-markets.com/product/Schweppes-Lemon-Mint-Soda---950-Ml/21578,False
Beverage,https://www.metro-markets.com/product/Schweppes-Lemon-Mint-Soda---250Ml/21579,False
Beverage,https://www.metro-markets.com/product/Schweppes-Lemon-Mint-Soda-Can---300Ml/21580,False
Beverage,https://www.metro-markets.com/product/Schweppes-Tangerine-Soda---950-Ml/21583,False
Beverage,https://www.metro-markets.com/product/Coca-Cola-Bottle---330ml/21592,False
Beverage,https://www.metro-markets.com/product/Fanta-Orange-Bottle330Ml/21593,False
Beverage,https://www.metro-markets.com/product/Coca-Cola-Zero-Bottle330Ml/21594,False
Beverage,https://www.metro-markets.com/product/Sprite-Lemon-Bottle330Ml/21595,False
Beverage,https://www.metro-markets.com/product/Sprite-Family-Size--2.45L-S.O/21601,False
Beverage,https://www.metro-markets.com/product/Lipton-Peach-Flavoured-Ice-Tea---330ml/21608,False
Beverage,https://www.metro-markets.com/product/Schweppes-Malt-Peach---950-Ml/21630,False
Beverage,https://www.metro-markets.com/product/Schweppes-Gold-Malt-Pineapple--1.75L/28294,False
Beverage,https://www.metro-markets.com/product/Schweppes-Pomegranate--1.75L/28295,False
Beverage,https://www.metro-markets.com/product/Sprite--1.45L/29194,False
Beverage,https://www.metro-markets.com/product/Freez-Mango&Peach-Sparkling-Juice-275Ml/35784,False
Beverage,https://www.metro-markets.com/product/Freez-Mojito-Sparkling-275Ml/35785,False
Beverage,https://www.metro-markets.com/product/Fanta-Orange-Pet---300Ml/35788,False
Beverage,https://www.metro-markets.com/product/Coca-Cola-Pet--300M/35792,False
Beverage,https://www.metro-markets.com/product/Sprite-Plastic-Bottle-300Ml/35793,False
Beverage,https://www.metro-markets.com/product/Coca-Cola-Zero-plastic-Bottle---300ml/41385,False
Beverage,https://www.metro-markets.com/product/Coca-Cola-Zero-Plastic-Bottle---1.45l/41387,False
Beverage,https://www.metro-markets.com/product/Prime-Energy-Drink-Blueberry-Flavor-500m/42552,False
Beverage,https://www.metro-markets.com/product/Fanta-Drink-Strawberry-And-Kiwi-330m/42563,False
Beverage,https://www.metro-markets.com/product/Fanta-Drink-With-Lemon-Flavor-330m/42566,False
Beverage,https://www.metro-markets.com/product/Dilmah-Ice-tea-Royal-English-300ml/42631,False
Beverage,https://www.metro-markets.com/product/Dilmah-Ice-tea-Lemon-&-Lime-300ml/42632,False
Beverage,https://www.metro-markets.com/product/Dilmah-Ice-tea-white-peach-300ml/42633,False
Beverage,https://www.metro-markets.com/product/Dilmah-Ice-tea-Arabian-Jasmine-300ml/42634,False
Beverage,https://www.metro-markets.com/product/Dilmah-Ice-tea-rose&-French-vanila-300ml/42635,False
Beverage,https://www.metro-markets.com/product/Dilmah-Ice-tea-Lavander--300ml/42636,False
Beverage,https://www.metro-markets.com/product/Spiro-Spathis-With-Apple--330Ml/44264,False
Beverage,https://www.metro-markets.com/product/Spiro-Spathis-With-Pineapple--330Ml/44265,False
Beverage,https://www.metro-markets.com/product/Spiro-Spathis-With-Tangerine--330Ml/44266,False
Beverage,https://www.metro-markets.com/product/Red-Bull-Energy-Drink---250Ml/21487,False
Beverage,https://www.metro-markets.com/product/Red-Bull-Sugar-Free-Energy-Drink---250Ml/21555,False
Beverage,https://www.metro-markets.com/product/Red-Bull-Energy-Drink-4P--250Ml/21582,False
Beverage,https://www.metro-markets.com/product/Red-Bull-Energy-Drink-Sugar-Free-4P*250M/36951,False
Beverage,https://www.metro-markets.com/product/Red-Bull-Energy-Coconut&Berry-4Pc*250Ml/41570,False
Beverage,https://www.metro-markets.com/product/Red-Bull-Peach-Energy-Drink--250Ml/42195,False
Beverage,https://www.metro-markets.com/product/Rani-Peach-Float-Drink--235m/21639,False
Beverage,https://www.metro-markets.com/product/Juhayna-Pure-Apple-Juice---1l/21664,False
Beverage,https://www.metro-markets.com/product/Juhayna-Pure-Orange-Juice---1l/21665,False
Beverage,https://www.metro-markets.com/product/Yes-Mango-Fruit-Drink---200ml/21675,False
Beverage,https://www.metro-markets.com/product/Yes-Apple-Fruit-Drink---200ml/21676,False
Beverage,https://www.metro-markets.com/product/Juhayna-Pure-Tomato-Juice---1l/21690,False
Beverage,https://www.metro-markets.com/product/Juhayna-Pure-Cocktail-Juice---1l/21694,False
Beverage,https://www.metro-markets.com/product/Rani-Float-Juice-Pineapple--235m/21699,False
Beverage,https://www.metro-markets.com/product/Beyti-Juice-Mango-1L/21762,False
Beverage,https://www.metro-markets.com/product/Beyti%C2%A0-Juice-Cocktail-1L/21763,False
Beverage,https://www.metro-markets.com/product/Beyti%C2%A0-Juice-Guava-1L/21764,False
Beverage,https://www.metro-markets.com/product/Beyti%C2%A0-Juice-Orange-1L/21765,False
Beverage,https://www.metro-markets.com/product/Beyti%C2%A0-Juice-Pineapple-1L/21766,False
Beverage,https://www.metro-markets.com/product/Beyti%C2%A0-Juice-Apple-1L/21767,False
Beverage,https://www.metro-markets.com/product/Bekhairo-Juice-Mango--225Ml/21788,False
Beverage,https://www.metro-markets.com/product/Rani-Mango-Drink--235m/21793,False
Beverage,https://www.metro-markets.com/product/Rani-Guava-Juice--235m/21826,False
Beverage,https://www.metro-markets.com/product/Juhayna-Pure-Mango-&-Peach-Juice---1l/21861,False
Beverage,https://www.metro-markets.com/product/Juhayna-Pure-Guava-Juice---1l/21862,False
Beverage,https://www.metro-markets.com/product/Juhayna-Pure-Orange-&-Carrot-Juice---1l/21863,False
Beverage,https://www.metro-markets.com/product/Juhayna-Pure-Pineapple-Juice---1l/21864,False
Beverage,https://www.metro-markets.com/product/Rani-Float-Strawberry-&-Banana--235m/21869,False
Beverage,https://www.metro-markets.com/product/Rauch-Red-Grape-Juice-Can---355ml/21930,False
Beverage,https://www.metro-markets.com/product/Juhayna-Pure-Red-Grapes-Juice---1l/21939,False
Beverage,https://www.metro-markets.com/product/The-Berry-Co-Pomegranate-Juice---1l/21972,False
Beverage,https://www.metro-markets.com/product/Lamar-Orange-Juice---1l/21983,False
Beverage,https://www.metro-markets.com/product/Lamar-Apple-Juice---1l/21984,False
Beverage,https://www.metro-markets.com/product/Lamar-Mango-Juice---1l/21985,False
Beverage,https://www.metro-markets.com/product/Lamar-Guava-Juice---1l/21986,False
Beverage,https://www.metro-markets.com/product/Lamar-Orange-Juice---200ml/21987,False
Beverage,https://www.metro-markets.com/product/Lamar-Apple-Juice---200ml/21988,False
Beverage,https://www.metro-markets.com/product/The-Berry-Co-Acai-Berry-Juice---1l/21997,False
Beverage,https://www.metro-markets.com/product/The-Berry-Co-Superberries-Juice---330ml/21999,False
Beverage,https://www.metro-markets.com/product/The-Berry-Co-Superberries-Juice---330ml/22000,False
Beverage,https://www.metro-markets.com/product/The-Berry-Co-Acai-Berry-Juice---330ml/22002,False
Beverage,https://www.metro-markets.com/product/The-Berry-Co-Goji-Berry-Juice---330ml/22004,False
Beverage,https://www.metro-markets.com/product/Lamar-Pineapple-Juice---1l/22017,False
Beverage,https://www.metro-markets.com/product/Lamar-Red-Grape-Juice---1l/22018,False
Beverage,https://www.metro-markets.com/product/Lamar-Pomegranate-Juice---1l/22025,False
Beverage,https://www.metro-markets.com/product/Lamar-Red-Grape-Juice---200ml/22068,False
Beverage,https://www.metro-markets.com/product/Lamar-Pomegranate-Juice---200m/22069,False
Beverage,https://www.metro-markets.com/product/Juhayna-Classic-Pineapple-Juice---1l/22080,False
Beverage,https://www.metro-markets.com/product/Juhayna-Classics-Premium-Apple-Juice--1L/22081,False
Beverage,https://www.metro-markets.com/product/Juhayna-Classics-Premium-Cocktail--1L/22082,False
Beverage,https://www.metro-markets.com/product/Juhayna-Classics-Premium-Mango-Juice--1L/22083,False
Beverage,https://www.metro-markets.com/product/Juhayna-Classics-Premium-Orange-Juice-1L/22084,False
Beverage,https://www.metro-markets.com/product/Juhayna-Classics-Premium-Guava-Juice--1L/22085,False
Beverage,https://www.metro-markets.com/product/Juhayna-Classic-Red-Grapes-Juice---1l/22086,False
Beverage,https://www.metro-markets.com/product/The-Berry-Co-Goji-Berry-Juice---1l/22093,False
Beverage,https://www.metro-markets.com/product/The-Berry-Co-Blueberry-Juice---330ml/22095,False
Beverage,https://www.metro-markets.com/product/Juhayna-Classic-Pineapple-Juice---235ml/22098,False
Beverage,https://www.metro-markets.com/product/Juhayna-Classics-Premium-Apple--235Ml/22099,False
Beverage,https://www.metro-markets.com/product/Juhayna-Classic-Premium-Cocktail-235Ml/22100,False
Beverage,https://www.metro-markets.com/product/Juhayna-Classics-Premium-Mango--235Ml/22101,False
Beverage,https://www.metro-markets.com/product/Juhayna-Classics-Premium-Orange--235Ml/22102,False
Beverage,https://www.metro-markets.com/product/Juhayna-Classics-Premium-Guava--235Ml/22103,False
Beverage,https://www.metro-markets.com/product/Juhayna-Classic-Red-Grapes-Juice--235ml/22104,False
Beverage,https://www.metro-markets.com/product/Juhayna-Pure-Juice-Apple-235Ml/22156,False
Beverage,https://www.metro-markets.com/product/Juhayna-Pure-Juice-Cocktail-235Ml/22157,False
Beverage,https://www.metro-markets.com/product/Juhayna-Pure-Juice-Orange-235Ml/22158,False
Beverage,https://www.metro-markets.com/product/Juhayna-Pure-Juice-Orange&Carrot-235Ml/22159,False
Beverage,https://www.metro-markets.com/product/Juhayna-Pure-Juice-Pineapple-235Ml/22160,False
Beverage,https://www.metro-markets.com/product/Juhayna-Pure-Juice-Mango&Peach-235Ml/22161,False
Beverage,https://www.metro-markets.com/product/Juhayna-Pure-Juice-Guava-235Ml/22162,False
Beverage,https://www.metro-markets.com/product/Juhayna-Pure-Juice-Red-Grapes-235Ml/22163,False
Beverage,https://www.metro-markets.com/product/Lamar-Apple-Juice---1l/22181,False
Beverage,https://www.metro-markets.com/product/Lamar-Lemon-Mint-Juice---1l/22184,False
Beverage,https://www.metro-markets.com/product/Lamar-Pineapple-Juice---200ml/22190,False
Beverage,https://www.metro-markets.com/product/Juhayna-Pure-Pomegranate-Juice---1l/22201,False
Beverage,https://www.metro-markets.com/product/Juhayna-Tangerine-Mandarin-Juice---235ml/22206,False
Beverage,https://www.metro-markets.com/product/Juhayna-Mixed-Berries-Juice---235ml/22207,False
Beverage,https://www.metro-markets.com/product/Juhayna-Tangerine-Mandarin-Juice---1l/22208,False
Beverage,https://www.metro-markets.com/product/Juhayna-Classic-Mixed-Berries-Juice---1l/22209,False
Beverage,https://www.metro-markets.com/product/Juhayna-Apple-&-Pear-Juice---235ml/22217,False
Beverage,https://www.metro-markets.com/product/Lamar-Cocktail-Juice---1l/22234,False
Beverage,https://www.metro-markets.com/product/Beyti%C2%A0-Juice-Mango-235Ml/22237,False
Beverage,https://www.metro-markets.com/product/Beyti%C2%A0-Juice-Apple-235Ml/22238,False
Beverage,https://www.metro-markets.com/product/Beyti%C2%A0-Juice-Pineapple-235Ml/22239,False
